;Potencia real [kW];Potencia reactiva [kvar];Pos. válvula mariposa [%];Tensión prom. gener. [V];Prom. corr. generador [A];Pos. válvula mariposa [%];Temp. promedio cil. [°C];Revoluciones reales [1/min];Tensión de excitación [V];Pot. teórica de carga [bar];
14/12/2022 14:57:37;1249;250;100;397;1854;100;549;1501;29,2000007629395;3,16499996185303;
14/12/2022 14:57:37;1249;250;100;397;1854;100;549;1501;29,2000007629395;3,16499996185303;
14/12/2022 14:57:38;1250;253;100;397;1856;100;549;1502;29,2000007629395;3,16700005531311;
14/12/2022 14:57:39;1252;257;100;397;1863;100;549;1502;29;3,16700005531311;
14/12/2022 14:57:40;1252;254;100;397;1876;100;549;1502;28,7999992370605;3,16700005531311;
14/12/2022 14:57:42;1252;250;100;397;1879;100;549;1501;28,7000007629395;3,17199993133545;
14/12/2022 14:57:42;1251;250;100;397;1849;100;549;1501;28,5;3,16700005531311;
14/12/2022 14:57:43;1251;258;100;397;1857;100;549;1501;28,5;3,16700005531311;
14/12/2022 14:57:44;1251;252;100;396;1846;100;549;1501;28,3999996185303;3,16700005531311;
14/12/2022 14:57:45;1252;257;100;396;1859;100;549;1501;28,8999996185303;3,17000007629395;
14/12/2022 14:57:47;1250;254;100;396;1848;100;549;1502;29,1000003814697;3,16700005531311;
14/12/2022 14:57:47;1251;255;100;396;1872;100;549;1502;28,8999996185303;3,16700005531311;
14/12/2022 14:57:48;1251;252;100;397;1849;100;549;1501;28,8999996185303;3,16700005531311;
14/12/2022 14:57:50;1252;255;100;397;1868;100;549;1502;28,8999996185303;3,17000007629395;
14/12/2022 14:57:50;1251;254;100;397;1860;100;549;1501;28,5;3,16599988937378;
14/12/2022 14:57:52;1249;255;100;397;1846;100;549;1502;28,5;3,16599988937378;
14/12/2022 14:57:52;1250;253;100;397;1860;100;549;1502;28,5;3,16599988937378;
14/12/2022 14:57:53;1250;247;100;397;1852;100;549;1501;28,7999992370605;3,16599988937378;
14/12/2022 14:57:54;1247;253;100;397;1857;100;549;1501;29,1000003814697;3,15899991989136;
14/12/2022 14:57:55;1248;246;100;396;1861;100;549;1502;28,8999996185303;3,16100001335144;
14/12/2022 14:57:57;1248;250;100;397;1863;100;549;1501;29,1000003814697;3,16100001335144;
14/12/2022 14:57:57;1248;257;100;397;1854;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 14:57:59;1250;256;100;396;1858;100;549;1500;29;3,16400003433228;
14/12/2022 14:58:01;1252;254;100;396;1867;100;549;1500;28,7000007629395;3,16799998283386;
14/12/2022 14:58:02;1250;255;100;397;1849;100;549;1501;28,7000007629395;3,16400003433228;
14/12/2022 14:58:03;1252;260;100;396;1854;100;549;1501;28,7000007629395;3,17199993133545;
14/12/2022 14:58:07;1251;246;100;397;1837;100;549;1501;29;3,16899991035461;
14/12/2022 14:58:09;1250;250;100;396;1852;100;549;1501;29,2000007629395;3,16899991035461;
14/12/2022 14:58:10;1252;257;100;396;1869;100;549;1502;29;3,16899991035461;
14/12/2022 14:58:11;1252;256;100;396;1859;100;549;1501;29,1000003814697;3,17400002479553;
14/12/2022 14:58:12;1249;249;100;397;1833;100;549;1502;28,7000007629395;3,16799998283386;
14/12/2022 14:58:13;1247;252;100;396;1861;100;549;1501;28,6000003814697;3,16100001335144;
14/12/2022 14:58:14;1247;252;100;396;1848;100;549;1501;28,8999996185303;3,16100001335144;
14/12/2022 14:58:15;1247;251;100;396;1843;100;549;1501;28,3999996185303;3,16100001335144;
14/12/2022 14:58:16;1249;246;100;396;1850;100;549;1501;28,6000003814697;3,16599988937378;
14/12/2022 14:58:17;1248;255;100;396;1869;100;549;1501;28,6000003814697;3,16400003433228;
14/12/2022 14:58:18;1247;252;100;396;1855;100;549;1501;29,1000003814697;3,16100001335144;
14/12/2022 14:58:19;1247;248;100;396;1855;100;549;1501;29,1000003814697;3,15799999237061;
14/12/2022 14:58:19;1249;253;100;395;1887;100;549;1501;28,8999996185303;3,16000008583069;
14/12/2022 14:58:21;1248;254;100;396;1857;100;549;1501;28,8999996185303;3,16300010681152;
14/12/2022 14:58:22;1250;261;100;396;1844;100;549;1501;28,5;3,16499996185303;
14/12/2022 14:58:24;1249;256;100;396;1855;100;549;1501;28,6000003814697;3,16199994087219;
14/12/2022 14:58:24;1249;251;100;396;1866;100;549;1501;28,6000003814697;3,16199994087219;
14/12/2022 14:58:25;1248;252;100;397;1822;100;549;1501;28,2000007629395;3,15700006484985;
14/12/2022 14:58:27;1248;254;100;397;1868;100;549;1501;28,5;3,15499997138977;
14/12/2022 14:58:28;1247;252;100;396;1831;100;549;1501;28,7999992370605;3,15700006484985;
14/12/2022 14:58:28;1247;251;100;395;1866;100;549;1501;29;3,15899991989136;
14/12/2022 14:58:30;1251;251;100;395;1851;100;549;1501;29,1000003814697;3,16599988937378;
14/12/2022 14:58:31;1251;251;100;397;1865;100;549;1501;28,7999992370605;3,16799998283386;
14/12/2022 14:58:32;1251;252;100;397;1879;100;549;1501;28,8999996185303;3,16499996185303;
14/12/2022 14:58:33;1253;267;100;396;1875;100;549;1501;28,8999996185303;3,17000007629395;
14/12/2022 14:58:34;1251;243;100;396;1870;100;549;1501;28,6000003814697;3,16499996185303;
14/12/2022 14:58:36;1250;263;100;397;1866;100;549;1502;28,5;3,16100001335144;
14/12/2022 14:58:37;1249;263;100;397;1855;100;549;1501;28,3999996185303;3,16100001335144;
14/12/2022 14:58:37;1249;264;100;396;1863;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 14:58:39;1249;250;100;395;1850;100;549;1501;28,7999992370605;3,16000008583069;
14/12/2022 14:58:39;1250;258;100;395;1862;100;549;1501;29;3,16199994087219;
14/12/2022 14:58:41;1249;257;100;396;1841;100;549;1501;28,8999996185303;3,16199994087219;
14/12/2022 14:58:41;1249;244;100;396;1866;100;549;1501;29;3,16000008583069;
14/12/2022 14:58:42;1249;248;100;396;1853;100;549;1501;28,7999992370605;3,16000008583069;
14/12/2022 14:58:43;1253;254;100;396;1883;100;549;1501;28,7999992370605;3,16700005531311;
14/12/2022 14:58:44;1250;249;100;396;1859;100;549;1501;28,7000007629395;3,16199994087219;
14/12/2022 14:58:46;1249;248;100;396;1860;100;549;1501;28,6000003814697;3,16400003433228;
14/12/2022 14:58:47;1249;251;100;397;1857;100;549;1502;28,2999992370605;3,16000008583069;
14/12/2022 14:58:47;1250;257;100;397;1881;100;549;1502;28,3999996185303;3,16199994087219;
14/12/2022 14:58:48;1249;250;100;396;1868;100;549;1502;28,6000003814697;3,15899991989136;
14/12/2022 14:58:50;1251;251;100;396;1885;100;549;1502;28,8999996185303;3,16300010681152;
14/12/2022 14:58:50;1251;254;100;396;1861;100;549;1502;29,2000007629395;3,16300010681152;
14/12/2022 14:58:51;1250;255;100;396;1864;100;549;1502;28,7999992370605;3,16100001335144;
14/12/2022 14:58:53;1251;258;100;396;1876;100;549;1502;28,7999992370605;3,16599988937378;
14/12/2022 14:58:53;1251;250;100;396;1856;100;549;1501;28,7999992370605;3,16300010681152;
14/12/2022 14:58:54;1253;253;100;396;1858;100;549;1501;28,7000007629395;3,16799998283386;
14/12/2022 14:58:55;1251;256;100;396;1857;100;549;1501;28,5;3,16300010681152;
14/12/2022 14:58:57;1250;242;100;396;1857;100;549;1501;28,3999996185303;3,16300010681152;
14/12/2022 14:58:58;1253;260;100;396;1875;100;549;1501;28,7000007629395;3,16599988937378;
14/12/2022 14:58:58;1251;253;100;395;1862;100;549;1501;28,7999992370605;3,16300010681152;
14/12/2022 14:59:01;1252;250;100;396;1852;100;549;1501;29,1000003814697;3,16599988937378;
14/12/2022 14:59:02;1252;255;100;396;1870;100;549;1501;28,8999996185303;3,16599988937378;
14/12/2022 14:59:03;1252;252;100;396;1839;100;549;1501;28,7999992370605;3,16599988937378;
14/12/2022 14:59:04;1252;252;100;396;1868;100;549;1501;28,7000007629395;3,16499996185303;
14/12/2022 14:59:05;1253;257;100;396;1851;100;549;1501;28,7000007629395;3,16799998283386;
14/12/2022 14:59:06;1253;251;100;396;1857;100;549;1501;28,5;3,16799998283386;
14/12/2022 14:59:07;1254;250;100;396;1866;100;549;1501;28,5;3,17000007629395;
14/12/2022 14:59:08;1253;242;100;396;1845;100;549;1501;28,3999996185303;3,16700005531311;
14/12/2022 14:59:09;1252;247;100;396;1847;100;549;1501;28,8999996185303;3,16599988937378;
14/12/2022 14:59:10;1252;261;100;396;1890;100;549;1501;29,1000003814697;3,16499996185303;
14/12/2022 14:59:11;1253;267;100;395;1846;100;549;1501;29;3,16799998283386;
14/12/2022 14:59:12;1252;255;100;396;1871;100;549;1501;29;3,16599988937378;
14/12/2022 14:59:13;1252;248;100;396;1831;100;549;1501;28,8999996185303;3,16499996185303;
14/12/2022 14:59:14;1249;240;100;396;1839;100;549;1501;28,6000003814697;3,15799999237061;
14/12/2022 14:59:15;1250;263;100;396;1842;100;549;1501;28,5;3,15799999237061;
14/12/2022 14:59:16;1250;265;100;396;1849;100;549;1501;28,6000003814697;3,15799999237061;
14/12/2022 14:59:17;1248;258;100;396;1831;100;549;1501;28,3999996185303;3,15799999237061;
14/12/2022 14:59:18;1248;248;100;396;1851;100;549;1501;28,3999996185303;3,15499997138977;
14/12/2022 14:59:19;1249;251;100;396;1867;100;549;1501;28,7000007629395;3,15799999237061;
14/12/2022 14:59:20;1251;256;100;397;1885;100;549;1501;29,2000007629395;3,16499996185303;
14/12/2022 14:59:21;1255;259;100;396;1865;100;549;1501;29;3,17199993133545;
14/12/2022 14:59:22;1253;256;100;396;1842;100;549;1501;29;3,16700005531311;
14/12/2022 14:59:24;1252;252;100;396;1860;100;549;1501;29;3,16499996185303;
14/12/2022 14:59:24;1250;245;100;396;1869;100;549;1501;28,7000007629395;3,16000008583069;
14/12/2022 14:59:26;1250;253;100;395;1854;100;549;1501;28,7000007629395;3,16199994087219;
14/12/2022 14:59:27;1248;251;100;396;1861;100;549;1501;28,6000003814697;3,15499997138977;
14/12/2022 14:59:27;1249;253;100;396;1840;100;549;1501;28,5;3,15799999237061;
14/12/2022 14:59:28;1250;253;100;396;1862;100;549;1501;28,2999992370605;3,16000008583069;
14/12/2022 14:59:31;1249;248;100;395;1878;100;549;1501;28,8999996185303;3,16000008583069;
14/12/2022 14:59:32;1249;253;100;395;1851;100;549;1501;28,7999992370605;3,15499997138977;
14/12/2022 14:59:33;1247;252;100;396;1861;100;549;1501;29;3,15300011634827;
14/12/2022 14:59:34;1246;252;100;395;1858;100;549;1500;29,1000003814697;3,15300011634827;
14/12/2022 14:59:35;1248;254;100;395;1871;100;549;1500;28,8999996185303;3,15499997138977;
14/12/2022 14:59:36;1249;257;100;395;1878;100;549;1500;28,7999992370605;3,15799999237061;
14/12/2022 14:59:37;1249;255;100;396;1841;100;549;1500;28,8999996185303;3,15799999237061;
14/12/2022 14:59:38;1248;254;100;395;1862;100;549;1500;28,7999992370605;3,15300011634827;
14/12/2022 14:59:39;1249;253;100;396;1872;100;549;1500;28,8999996185303;3,15799999237061;
14/12/2022 14:59:40;1249;253;100;396;1847;100;549;1500;28,8999996185303;3,15799999237061;
14/12/2022 14:59:41;1249;257;100;395;1851;100;549;1500;28,7000007629395;3,15499997138977;
14/12/2022 14:59:42;1250;259;100;396;1867;100;549;1500;28,7999992370605;3,15899991989136;
14/12/2022 14:59:43;1251;255;100;396;1856;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 14:59:44;1250;250;100;396;1867;100;549;1500;28,7999992370605;3,15899991989136;
14/12/2022 14:59:45;1250;251;100;395;1845;100;549;1501;28,6000003814697;3,15700006484985;
14/12/2022 14:59:46;1251;251;100;396;1863;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 14:59:47;1251;263;100;396;1864;100;549;1501;28,6000003814697;3,16100001335144;
14/12/2022 14:59:48;1251;267;100;396;1880;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 14:59:49;1251;258;100;396;1871;100;549;1501;28,3999996185303;3,16100001335144;
14/12/2022 14:59:50;1252;244;100;395;1867;100;549;1501;28,5;3,16100001335144;
14/12/2022 14:59:51;1250;249;100;395;1864;100;549;1501;28,7999992370605;3,15899991989136;
14/12/2022 14:59:52;1250;256;100;395;1858;100;549;1501;29;3,15700006484985;
14/12/2022 14:59:53;1249;253;100;395;1874;100;549;1501;29;3,15400004386902;
14/12/2022 14:59:54;1250;260;100;396;1872;100;549;1501;29;3,15899991989136;
14/12/2022 14:59:55;1249;256;100;395;1851;100;549;1501;29,1000003814697;3,15700006484985;
14/12/2022 14:59:56;1249;255;100;395;1871;100;549;1501;29,1000003814697;3,15700006484985;
14/12/2022 14:59:57;1249;254;100;395;1888;100;549;1501;28,7000007629395;3,15700006484985;
14/12/2022 14:59:58;1249;257;100;395;1874;100;549;1501;28,7999992370605;3,15700006484985;
14/12/2022 14:59:59;1248;257;100;396;1849;100;549;1501;28,7000007629395;3,15400004386902;
14/12/2022 15:00:01;1247;250;100;396;1852;100;549;1501;28,6000003814697;3,15400004386902;
14/12/2022 15:00:02;1248;259;100;396;1827;100;549;1501;28,3999996185303;3,15400004386902;
14/12/2022 15:00:03;1248;252;100;396;1846;100;549;1501;28,5;3,15400004386902;
14/12/2022 15:00:05;1248;248;100;395;1864;100;549;1501;28,5;3,15199995040894;
14/12/2022 15:00:05;1247;254;100;396;1870;100;549;1501;28,7000007629395;3,15000009536743;
14/12/2022 15:00:07;1246;251;100;396;1850;100;549;1501;29,1000003814697;3,15199995040894;
14/12/2022 15:00:07;1246;252;100;396;1846;100;549;1501;29,1000003814697;3,15199995040894;
14/12/2022 15:00:08;1247;253;100;396;1862;100;549;1501;29,1000003814697;3,15000009536743;
14/12/2022 15:00:09;1248;256;100;395;1862;100;549;1501;28,7999992370605;3,15400004386902;
14/12/2022 15:00:10;1248;253;100;394;1875;100;549;1501;28,8999996185303;3,15400004386902;
14/12/2022 15:00:11;1250;250;100;394;1890;100;549;1501;28,8999996185303;3,16100001335144;
14/12/2022 15:00:12;1250;253;100;395;1866;100;549;1501;28,7999992370605;3,15899991989136;
14/12/2022 15:00:13;1248;256;100;396;1857;100;549;1501;28,7999992370605;3,15400004386902;
14/12/2022 15:00:14;1249;260;100;396;1856;100;549;1500;28,7000007629395;3,15700006484985;
14/12/2022 15:00:15;1250;254;100;396;1850;100;549;1501;28,5;3,15700006484985;
14/12/2022 15:00:16;1249;250;100;396;1864;100;549;1501;28,6000003814697;3,15700006484985;
14/12/2022 15:00:17;1250;252;100;395;1851;100;549;1501;28,3999996185303;3,15899991989136;
14/12/2022 15:00:18;1253;257;100;396;1858;100;549;1501;28,6000003814697;3,16599988937378;
14/12/2022 15:00:19;1251;253;100;395;1880;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 15:00:20;1251;252;100;396;1866;100;549;1501;29,1000003814697;3,16100001335144;
14/12/2022 15:00:22;1252;252;100;396;1878;100;549;1501;29,2999992370605;3,16400003433228;
14/12/2022 15:00:22;1252;254;100;396;1848;100;549;1501;29,2999992370605;3,16100001335144;
14/12/2022 15:00:23;1252;253;100;396;1865;100;549;1501;29,2999992370605;3,16599988937378;
14/12/2022 15:00:24;1251;254;100;395;1845;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 15:00:25;1250;247;100;394;1864;100;549;1500;29;3,15899991989136;
14/12/2022 15:00:27;1249;242;100;395;1865;100;550;1500;28,7000007629395;3,15899991989136;
14/12/2022 15:00:27;1250;259;100;396;1860;100;550;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:00:31;1248;251;100;396;1874;100;550;1500;28,7000007629395;3,15400004386902;
14/12/2022 15:00:33;1249;253;100;395;1868;100;549;1500;28,6000003814697;3,15799999237061;
14/12/2022 15:00:33;1250;255;100;395;1852;100;549;1501;28,7999992370605;3,15899991989136;
14/12/2022 15:00:34;1251;256;100;396;1844;100;549;1500;28,6000003814697;3,16000008583069;
14/12/2022 15:00:35;1249;259;100;397;1859;100;549;1501;28,3999996185303;3,15499997138977;
14/12/2022 15:00:37;1251;259;100;396;1868;100;549;1501;28,5;3,16000008583069;
14/12/2022 15:00:37;1252;251;100;395;1901;100;549;1501;28,5;3,16499996185303;
14/12/2022 15:00:38;1254;263;100;395;1860;100;549;1501;28,7000007629395;3,16899991035461;
14/12/2022 15:00:39;1253;264;100;395;1884;100;549;1501;29;3,16700005531311;
14/12/2022 15:00:40;1253;261;100;395;1878;100;549;1501;29,2999992370605;3,16499996185303;
14/12/2022 15:00:41;1254;250;100;396;1856;100;549;1501;29,2999992370605;3,16899991035461;
14/12/2022 15:00:42;1254;251;100;396;1876;100;549;1501;28,8999996185303;3,16700005531311;
14/12/2022 15:00:43;1251;253;100;396;1881;100;549;1501;28,8999996185303;3,16199994087219;
14/12/2022 15:00:44;1251;252;100;396;1851;100;549;1501;28,7000007629395;3,16300010681152;
14/12/2022 15:00:45;1248;249;100;395;1850;100;549;1501;28,7000007629395;3,15400004386902;
14/12/2022 15:00:46;1246;246;100;395;1864;100;549;1501;28,6000003814697;3,15100002288818;
14/12/2022 15:00:47;1247;250;100;395;1883;100;549;1501;28,6000003814697;3,15599989891052;
14/12/2022 15:00:48;1248;254;100;396;1838;100;549;1501;28,6000003814697;3,15899991989136;
14/12/2022 15:00:49;1250;252;100;396;1859;100;549;1501;28,2999992370605;3,15899991989136;
14/12/2022 15:00:50;1251;250;100;396;1859;100;549;1501;28,6000003814697;3,16300010681152;
14/12/2022 15:00:51;1252;250;100;396;1876;100;549;1501;28,7000007629395;3,16599988937378;
14/12/2022 15:00:52;1254;244;100;395;1864;100;549;1500;28,7999992370605;3,16799998283386;
14/12/2022 15:00:53;1254;254;100;395;1886;100;549;1500;29,2000007629395;3,17000007629395;
14/12/2022 15:00:54;1254;255;100;395;1860;100;549;1500;29,2000007629395;3,17000007629395;
14/12/2022 15:00:55;1251;250;100;396;1851;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:00:56;1249;252;100;396;1839;100;549;1500;29,2000007629395;3,15899991989136;
14/12/2022 15:00:57;1250;254;100;396;1868;100;549;1500;29;3,16100001335144;
14/12/2022 15:00:58;1252;266;100;397;1852;100;549;1500;29;3,16599988937378;
14/12/2022 15:01:00;1252;255;100;396;1864;100;549;1501;28,8999996185303;3,16599988937378;
14/12/2022 15:01:01;1252;255;100;396;1864;100;549;1501;28,8999996185303;3,16599988937378;
14/12/2022 15:01:03;1250;253;100;395;1867;100;549;1501;28,8999996185303;3,16100001335144;
14/12/2022 15:01:04;1252;253;100;395;1859;100;549;1501;28,7999992370605;3,16300010681152;
14/12/2022 15:01:05;1255;253;100;396;1885;100;549;1501;28,7999992370605;3,17300009727478;
14/12/2022 15:01:06;1254;248;100;395;1889;100;549;1501;28,7000007629395;3,17300009727478;
14/12/2022 15:01:07;1254;263;100;395;1864;100;549;1501;28,7000007629395;3,17000007629395;
14/12/2022 15:01:08;1251;249;100;395;1878;100;549;1501;28,2999992370605;3,17000007629395;
14/12/2022 15:01:09;1249;251;100;395;1856;100;549;1501;28,5;3,16100001335144;
14/12/2022 15:01:10;1249;256;100;396;1848;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 15:01:11;1247;250;100;396;1859;100;549;1501;29,1000003814697;3,15599989891052;
14/12/2022 15:01:12;1249;253;100;396;1865;100;549;1501;29,2000007629395;3,15400004386902;
14/12/2022 15:01:13;1249;253;100;396;1855;100;549;1501;28,8999996185303;3,16100001335144;
14/12/2022 15:01:14;1249;253;100;396;1855;100;549;1501;29;3,15899991989136;
14/12/2022 15:01:15;1250;254;100;396;1855;100;549;1500;28,7999992370605;3,16300010681152;
14/12/2022 15:01:16;1251;253;100;396;1846;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 15:01:17;1252;256;100;396;1863;100;549;1500;28,8999996185303;3,16300010681152;
14/12/2022 15:01:18;1250;253;100;396;1863;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 15:01:19;1251;255;100;396;1847;100;549;1501;28,6000003814697;3,15899991989136;
14/12/2022 15:01:20;1250;250;100;396;1868;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:01:21;1249;253;100;396;1874;100;549;1501;28,6000003814697;3,16100001335144;
14/12/2022 15:01:22;1250;253;100;396;1851;100;549;1500;28,7000007629395;3,16100001335144;
14/12/2022 15:01:23;1250;253;100;395;1878;100;549;1500;28,5;3,16300010681152;
14/12/2022 15:01:24;1251;254;100;395;1863;100;549;1500;28,6000003814697;3,16300010681152;
14/12/2022 15:01:25;1252;253;100;396;1853;100;549;1500;28,5;3,16599988937378;
14/12/2022 15:01:26;1251;247;100;395;1857;100;549;1500;28,5;3,16300010681152;
14/12/2022 15:01:27;1251;255;100;396;1864;100;549;1500;28,6000003814697;3,16300010681152;
14/12/2022 15:01:28;1251;253;100;396;1852;100;549;1500;28,7000007629395;3,16300010681152;
14/12/2022 15:01:29;1249;256;100;396;1863;100;549;1500;28,8999996185303;3,16000008583069;
14/12/2022 15:01:31;1252;258;100;396;1856;100;549;1500;29,1000003814697;3,16499996185303;
14/12/2022 15:01:32;1249;255;100;395;1856;100;549;1500;29,2000007629395;3,15799999237061;
14/12/2022 15:01:33;1249;255;100;396;1871;100;549;1501;28,8999996185303;3,15899991989136;
14/12/2022 15:01:34;1251;252;100;396;1877;100;549;1501;28,8999996185303;3,16000008583069;
14/12/2022 15:01:39;1252;250;100;397;1863;100;549;1500;29,1000003814697;3,16300010681152;
14/12/2022 15:01:40;1253;253;100;396;1853;100;549;1501;28,7999992370605;3,16799998283386;
14/12/2022 15:01:41;1250;244;100;395;1874;100;549;1501;28,6000003814697;3,16300010681152;
